branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
6, 15, 20.564, 8.30725, 28.87125, 2.85079, 1.21023, 4.06102, 0.9747297333333333, 5.42129, 2.2486362499999997
6, 16, 20.3903, 8.29984, 28.69014, 2.70076, 1.17372, 3.87448, 0.977288, 5.2495475, 2.2112

7, 1, 21.4961, 8.80618, 30.302279999999996, 2.55524, 0.617286, 3.172526, 1.0, 5.242252499999999, 1.7180585
7, 2, 20.5782, 8.48454, 29.062739999999998, 2.09373, 0.692909, 2.786639, 0.9969865, 4.666005, 1.7534765
7, 3, 20.3898, 8.45387, 28.843670000000003, 3.17334, 1.16699, 4.34033, 0.9881319999999999, 5.722065000000001, 2.22372375
7, 4, 20.1632, 8.42142, 28.58462, 2.76769, 1.10483, 3.8725199999999997, 0.97885375, 5.28809, 2.1575075
7, 5, 19.7582, 8.23767, 27.995869999999996, 3.01414, 1.137, 4.15114, 0.9674658, 5.483915, 2.1667087499999997
7, 6, 19.3452, 8.12876, 27.473959999999998, 2.75155, 1.03411, 3.78566, 0.9692441666666666, 5.1697, 2.050205
7, 7, 19.2404, 8.02499, 27.265390000000004, 2.94843, 1.13753, 4.08596, 0.9691874285714286, 5.35348, 2.1406537500000002
7, 8, 19.0143, 7.93868, 26.952979999999997, 2.72989, 1.08684, 3.81673, 0.9724195, 5.1066775, 2.079175
7, 9, 18.8147, 7.90694, 26.721639999999997, 2.8557, 1.20201, 4.05771, 0.9678232222222223, 5.2075375, 2.1903775
7, 10, 18.6582, 7.82341, 26.48161, 2.87254, 1.1168, 3.98934, 0.9635061, 5.204815, 2.09472625
7, 11, 18.7307, 7.74729, 26.47799, 2.92585, 1.13778, 4.06363, 0.9609898181818182, 5.2671875, 2.10619125
7, 12, 18.6064, 7.80016, 26.40656, 2.83203, 1.12806, 3.96009, 0.9689530833333334, 5.157830000000001, 2.1030800000000003
