branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
13, 5, 1.75818, 14.2231, 15.98128, 0.358115, 5.9412, 6.299315, 0.990909, 0.5778875, 7.7190875000000005
13, 6, 1.73869, 14.0143, 15.75299, 0.356157, 5.87284, 6.228997, 0.9897071666666667, 0.5734932500000001, 7.6246275
13, 7, 1.72514, 13.6687, 15.393839999999999, 0.351592, 5.80891, 6.160502, 0.9905672857142857, 0.5672345, 7.5174975
13, 8, 1.70247, 13.3263, 15.02877, 0.353861, 5.84052, 6.194381, 0.990764625, 0.56666975, 7.5063075
13, 9, 1.68239, 13.1143, 14.79669, 0.350749, 5.7044, 6.055149, 0.990399111111111, 0.56104775, 7.3436875
13, 10, 1.66379, 12.725, 14.38879, 0.356068, 5.75733, 6.113397999999999, 0.9914909, 0.56404175, 7.347955
13, 11, 1.63855, 12.3342, 13.97275, 0.355731, 5.73006, 6.085791, 0.9921604545454545, 0.5605497500000001, 7.271834999999999
13, 12, 1.61228, 11.8861, 13.498380000000001, 0.355395, 5.60901, 5.964404999999999, 0.99121275, 0.55693, 7.0947724999999995
13, 13, 1.5952, 11.6064, 13.201600000000001, 0.357178, 5.60251, 5.959688, 0.9911623076923076, 0.556578, 7.05331
13, 14, 1.57186, 11.3619, 12.93376, 0.360083, 5.62379, 5.983873, 0.9917860714285714, 0.5565655, 7.044027499999999
13, 15, 1.55778, 11.1677, 12.72548, 0.359881, 5.59915, 5.9590309999999995, 0.98809, 0.5546035, 6.995112499999999
13, 16, 1.53795, 10.8591, 12.39705, 0.35865, 5.54887, 5.90752, 0.98937675, 0.55089375, 6.9062575

14, 1, 1.92394, 16.335, 18.258940000000003, 0.36876, 5.78645, 6.15521, 1.0, 0.6092525, 7.828325
14, 2, 1.83804, 15.1423, 16.98034, 0.381243, 6.04644, 6.427683, 0.993006, 0.6109979999999999, 7.939227499999999
14, 3, 1.82166, 14.9106, 16.73226, 0.364244, 5.91929, 6.283534, 0.9904693333333333, 0.5919515, 7.7831150000000004
14, 4, 1.81317, 14.6648, 16.47797, 0.357147, 5.82584, 6.182987000000001, 0.9891775, 0.58379325, 7.65894
14, 5, 1.78412, 14.195, 15.97912, 0.361358, 5.76221, 6.123568, 0.99056, 0.584373, 7.536585
14, 6, 1.75074, 13.7616, 15.51234, 0.361943, 5.84606, 6.208003, 0.9893550000000001, 0.5807855, 7.56626
14, 7, 1.71876, 13.1306, 14.849359999999999, 0.361167, 5.76156, 6.122727, 0.9897611428571428, 0.576012, 7.402885
14, 8, 1.68973, 12.6099, 14.29963, 0.366662, 5.80436, 6.171022, 0.989950375, 0.5778782499999999, 7.3805975
14, 9, 1.65523, 12.1686, 13.82383, 0.368883, 5.76496, 6.133843000000001, 0.989871111111111, 0.57578675, 7.286035
14, 10, 1.62976, 11.5857, 13.21546, 0.371072, 5.76061, 6.131682, 0.9918127, 0.574792, 7.2088225
14, 11, 1.60579, 11.2158, 12.82159, 0.369615, 5.73027, 6.0998850000000004, 0.9912721818181819, 0.57033875, 7.132245
14, 12, 1.583, 10.8443, 12.4273, 0.370802, 5.6604, 6.031202, 0.989916, 0.568677, 7.0159375
14, 13, 1.56234, 10.5798, 12.142140000000001, 0.370965, 5.58356, 5.954525, 0.9907385384615384, 0.5662575, 6.906035
14, 14, 1.54623, 10.4786, 12.02483, 0.369412, 5.57798, 5.947392, 0.9895323571428571, 0.56269075, 6.887805
14, 15, 1.53702, 10.2709, 11.80792, 0.368096, 5.48028, 5.848376, 0.9863119333333333, 0.5602235, 6.764142499999999
14, 16, 1.52062, 10.1051, 11.625720000000001, 0.363981, 5.38649, 5.750471, 0.9890180625, 0.5540585, 6.6496275

15, 1, 1.92284, 15.9881, 17.91094, 0.369624, 5.78474, 6.154364, 1.0, 0.609979, 7.7832525
