branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
5, 16, 25.0912, 9.78929, 34.88049, 3.39336, 1.28752, 4.68088, 0.955371125, 6.52976, 2.51118125

6, 1, 27.7601, 10.1749, 37.935, 2.64999, 0.621885, 3.2718749999999996, 1.0, 6.1200025, 1.8937475
6, 2, 26.0769, 9.31561, 35.39251, 2.37101, 0.688953, 3.059963, 0.9937355, 5.630622499999999, 1.85340425
6, 3, 26.8096, 9.62772, 36.43732, 3.30869, 1.06567, 4.374359999999999, 0.9833949999999999, 6.65989, 2.269135
6, 4, 25.7328, 9.4951, 35.227900000000005, 2.93581, 1.02855, 3.96436, 0.98114425, 6.15241, 2.2154375
6, 5, 26.0684, 9.45827, 35.52667, 3.21853, 1.17757, 4.3961, 0.9716672000000001, 6.47708, 2.35985375
6, 6, 25.131, 9.09602, 34.227019999999996, 3.03254, 1.06135, 4.09389, 0.9737701666666667, 6.173915, 2.1983525
6, 7, 25.2834, 9.00733, 34.290729999999996, 3.1492, 1.12514, 4.2743400000000005, 0.9747277142857144, 6.3096250000000005, 2.25105625
6, 8, 25.2006, 9.06897, 34.26957, 3.01219, 1.07245, 4.08464, 0.96643975, 6.162265, 2.20607125
6, 9, 24.9212, 8.94861, 33.86981, 3.072, 1.1531, 4.2251, 0.9598744444444445, 6.18715, 2.27167625
6, 10, 26.0798, 9.26673, 35.34653, 3.26617, 1.2877, 4.55387, 0.9711468, 6.526145, 2.4460412500000004
6, 11, 24.6686, 9.12881, 33.79741, 3.08407, 1.19468, 4.2787500000000005, 0.9666752727272727, 6.167645, 2.33578125
6, 12, 24.7072, 8.95598, 33.66318, 3.07536, 1.17881, 4.25417, 0.9708179166666667, 6.16376, 2.2983075
6, 13, 23.8981, 8.71537, 32.61347, 3.05475, 1.16996, 4.22471, 0.9708940769230769, 6.0420125, 2.25938125
6, 14, 24.007, 9.02269, 33.02969, 2.991, 1.24112, 4.23212, 0.968179, 5.991875, 2.36895625
6, 15, 25.6336, 9.03017, 34.66377, 3.37427, 1.44878, 4.82305, 0.9458088666666666, 6.57847, 2.57755125
6, 16, 24.4309, 8.78679, 33.217690000000005, 2.93829, 1.16348, 4.10177, 0.9733521875, 5.9921524999999995, 2.2618287500000003

7, 1, 27.9921, 9.44057, 37.43267, 2.64532, 0.620209, 3.265529, 1.0, 6.1443325, 1.80028025
7, 2, 26.4004, 8.88749, 35.287890000000004, 2.36653, 0.69495, 3.06148, 0.993142, 5.66658, 1.80588625
7, 3, 26.8329, 8.82572, 35.65862, 3.31501, 1.0336, 4.34861, 0.984924, 6.6691225, 2.1368150000000004
7, 4, 26.2386, 8.93977, 35.17837, 2.92675, 1.00431, 3.9310600000000004, 0.978449, 6.206575000000001, 2.1217812499999997
7, 5, 26.8988, 8.79875, 35.69755, 3.4155, 1.17791, 4.59341, 0.9745964, 6.777850000000001, 2.27775375
7, 6, 25.6211, 8.57166, 34.19276, 3.03897, 1.05843, 4.0974, 0.9736791666666668, 6.2416075, 2.1298874999999997
7, 7, 25.9063, 8.49566, 34.40196, 3.30971, 1.13099, 4.4407, 0.9724694285714286, 6.5479975, 2.1929475
7, 8, 25.3795, 8.35102, 33.73052, 3.07134, 1.08534, 4.15668, 0.966977, 6.2437775, 2.1292175
7, 9, 25.0205, 8.3173, 33.3378, 3.2183, 1.15456, 4.37286, 0.9701844444444444, 6.3458625, 2.1942225
7, 10, 26.4314, 8.3539, 34.7853, 3.327, 1.18715, 4.51415, 0.9695411, 6.6309249999999995, 2.2313875
7, 11, 25.1264, 8.43599, 33.56239, 3.39808, 1.27879, 4.67687, 0.97255, 6.538880000000001, 2.3332887500000004
7, 12, 24.5773, 8.1636, 32.7409, 3.13863, 1.18428, 4.32291, 0.9717893333333333, 6.2107925, 2.20473
7, 13, 24.3772, 8.22118, 32.59838, 3.22201, 1.20809, 4.4301, 0.974100076923077, 6.269159999999999, 2.2357375
7, 14, 24.3071, 8.34533, 32.652429999999995, 3.16837, 1.26345, 4.43182, 0.9723572142857143, 6.2067575, 2.3066162500000003
7, 15, 26.0117, 8.26858, 34.280280000000005, 3.4212, 1.32969, 4.75089, 0.9525772, 6.6726624999999995, 2.3632625000000003
7, 16, 24.3005, 8.07372, 32.37422, 3.1253, 1.17558, 4.30088, 0.97095575, 6.1628625, 2.1847950000000003

8, 1, 26.9356, 8.88659, 35.82219, 2.65831, 0.619552, 3.2778620000000003, 1.0, 6.02526, 1.7303757499999999
8, 2, 25.4575, 8.27102, 33.72852, 2.50508, 0.714686, 3.219766, 0.991871, 5.6872675, 1.7485635
8, 3, 26.1031, 8.25743, 34.36053, 3.36908, 1.00583, 4.37491, 0.9828683333333333, 6.6319675, 2.03800875
8, 4, 25.0518, 8.38661, 33.43841, 3.06215, 0.966114, 4.028264, 0.97828175, 6.193625, 2.01444025
8, 5, 25.4439, 8.25285, 33.69675, 3.56503, 1.20519, 4.77022, 0.9749272, 6.7455175, 2.2367962500000003
8, 6, 24.7627, 7.9346, 32.6973, 3.23051, 1.08795, 4.31846, 0.9724491666666667, 6.3258475, 2.0797749999999997
8, 7, 24.6027, 7.98265, 32.58535, 3.45733, 1.17975, 4.63708, 0.9696304285714286, 6.5326675, 2.1775812500000002
8, 8, 24.5328, 7.8491, 32.3819, 3.22501, 1.1401, 4.36511, 0.970390625, 6.29161, 2.1212375
8, 9, 24.3061, 7.89834, 32.20444, 3.26523, 1.17141, 4.43664, 0.9686717777777777, 6.3034925, 2.1587025
8, 10, 25.0575, 7.87276, 32.930260000000004, 3.2479, 1.18252, 4.43042, 0.9720242000000001, 6.3800875, 2.166615
8, 11, 24.1464, 7.95891, 32.10531, 3.4726, 1.29848, 4.7710799999999995, 0.9770369090909091, 6.4909, 2.29334375
8, 12, 24.0889, 7.80115, 31.89005, 3.09254, 1.21654, 4.30908, 0.9716288333333334, 6.1036525, 2.19168375
8, 13, 23.5381, 7.71576, 31.25386, 3.23179, 1.19022, 4.42201, 0.9741834615384615, 6.1740525, 2.15469
8, 14, 23.431, 7.83219, 31.26319, 3.28451, 1.25087, 4.53538, 0.9723982857142858, 6.213385000000001, 2.22989375
8, 15, 24.7878, 7.82271, 32.61051, 3.17391, 1.31318, 4.48709, 0.9683335333333333, 6.272385, 2.29101875
8, 16, 23.4817, 7.60397, 31.08567, 3.17454, 1.2398, 4.41434, 0.967508625, 6.1097525, 2.1902962500000003

9, 1, 26.655, 8.51018, 35.16518, 2.64477, 0.622478, 3.267248, 1.0, 5.9766449999999995, 1.6862504999999999
9, 2, 25.112, 7.94764, 33.05964, 2.69246, 0.732067, 3.4245270000000003, 0.9922875, 5.83146, 1.725522
9, 3, 25.6344, 8.03276, 33.667159999999996, 3.58182, 1.05301, 4.63483, 0.9837203333333333, 6.78612, 2.057105
9, 4, 24.884, 7.93506, 32.81906, 3.40553, 1.07821, 4.48374, 0.97836175, 6.516030000000001, 2.0700925
9, 5, 24.6513, 7.84949, 32.50079, 3.66466, 1.17534, 4.84, 0.9723606, 6.7460725, 2.15652625
9, 6, 24.49, 7.68544, 32.175439999999995, 3.66927, 1.18113, 4.8504000000000005, 0.9728383333333334, 6.73052, 2.14181
9, 7, 23.8834, 7.64267, 31.52607, 3.68158, 1.18194, 4.863519999999999, 0.9680028571428572, 6.667005, 2.13727375
9, 8, 24.198, 7.67556, 31.87356, 3.76644, 1.22387, 4.99031, 0.972259, 6.79119, 2.183315
