branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
7, 14, 39.9472, 10.988, 50.9352, 8.11176, 4.02105, 12.13281, 0.9829501428571429, 13.105160000000001, 5.39455
7, 15, 39.9563, 10.9211, 50.877399999999994, 7.17786, 3.94976, 11.12762, 0.980064, 12.172397499999999, 5.3148975
7, 16, 38.7219, 10.9251, 49.647, 7.34186, 3.8976, 11.23946, 0.9816626875, 12.1820975, 5.263237500000001

8, 1, 45.8573, 13.9843, 59.8416, 5.60266, 2.04008, 7.64274, 1.0, 11.334822500000001, 3.7881175000000002
8, 2, 43.8638, 12.9273, 56.7911, 5.43892, 2.56799, 8.006910000000001, 0.995787, 10.921895, 4.1839025
8, 3, 43.9009, 12.5591, 56.46, 7.01509, 3.84369, 10.85878, 0.9940596666666667, 12.5027025, 5.413577500000001
8, 4, 42.7983, 12.0582, 54.8565, 6.1796, 2.8703, 9.0499, 0.99015875, 11.529387499999999, 4.377575
8, 5, 42.6891, 12.0471, 54.736200000000004, 7.17146, 3.81723, 10.98869, 0.9896584, 12.5075975, 5.3231175
8, 6, 42.3687, 11.7003, 54.068999999999996, 7.63395, 3.71335, 11.3473, 0.9912761666666667, 12.9300375, 5.1758875
8, 7, 40.459, 11.6753, 52.1343, 7.43219, 3.81141, 11.2436, 0.9831655714285714, 12.489565, 5.2708224999999995
8, 8, 39.9781, 11.2195, 51.197599999999994, 6.3707, 3.08844, 9.45914, 0.986741375, 11.3679625, 4.4908775
8, 9, 39.3689, 11.2103, 50.5792, 7.61749, 3.91809, 11.53558, 0.982977111111111, 12.5386025, 5.3193775
8, 10, 39.2751, 11.0798, 50.3549, 7.8008, 3.86969, 11.67049, 0.9779140999999999, 12.7101875, 5.254665
8, 11, 37.6795, 10.2585, 47.937999999999995, 8.1056, 3.76349, 11.86909, 0.9830188181818182, 12.815537500000001, 5.0458025
8, 12, 37.0041, 10.0689, 47.073, 8.3976, 3.79768, 12.19528, 0.9745557499999999, 13.0231125, 5.0562925
8, 13, 38.3967, 9.93383, 48.33053, 8.02061, 3.70971, 11.730319999999999, 0.9836608461538462, 12.820197499999999, 4.9514387499999994
8, 14, 38.9739, 10.5811, 49.555, 8.60444, 3.88776, 12.4922, 0.9718359999999999, 13.4761775, 5.2103975
8, 15, 38.7756, 10.6159, 49.39149999999999, 7.9071, 3.88899, 11.79609, 0.9805834666666667, 12.75405, 5.2159775
8, 16, 38.3322, 10.5924, 48.9246, 7.79778, 3.72471, 11.522490000000001, 0.9808274375, 12.589305, 5.04876

9, 1, 45.3736, 12.5794, 57.953, 5.46056, 2.06132, 7.5218799999999995, 1.0, 11.13226, 3.633745
9, 2, 43.3548, 12.0883, 55.4431, 5.50736, 2.53977, 8.04713, 0.9958085, 10.92671, 4.0508074999999995
9, 3, 43.3139, 11.6965, 55.0104, 7.21933, 3.75679, 10.97612, 0.9952583333333332, 12.6335675, 5.218852500000001
9, 4, 42.274, 11.4639, 53.7379, 6.12238, 2.96459, 9.086969999999999, 0.98977375, 11.40663, 4.3975775
9, 5, 42.3853, 11.2642, 53.6495, 7.09887, 3.73813, 10.837, 0.9894554, 12.3970325, 5.146155
9, 6, 40.1113, 10.7818, 50.893100000000004, 7.16465, 3.58398, 10.74863, 0.9927411666666667, 12.1785625, 4.931705
9, 7, 40.1379, 10.6791, 50.817, 7.61041, 3.69215, 11.30256, 0.9825715714285714, 12.6276475, 5.0270375
9, 8, 39.6066, 10.2725, 49.8791, 6.67015, 3.16309, 9.83324, 0.985801375, 11.620975, 4.4471525
9, 9, 38.3395, 10.1352, 48.4747, 7.66795, 3.66905, 11.337, 0.9865054444444444, 12.4603875, 4.93595
9, 10, 38.8049, 9.96775, 48.772650000000006, 7.76958, 3.53741, 11.30699, 0.9802953000000001, 12.620192500000002, 4.78337875
9, 11, 37.4173, 9.25578, 46.67308, 8.10301, 3.56076, 11.66377, 0.9863970909090909, 12.780172499999999, 4.7177325
9, 12, 37.3585, 9.23478, 46.59328, 7.86987, 3.74065, 11.61052, 0.9716938333333333, 12.5396825, 4.894997500000001
9, 13, 38.4061, 9.1274, 47.533500000000004, 7.92283, 3.68662, 11.60945, 0.9809596153846154, 12.7235925, 4.827545
9, 14, 39.3192, 9.78389, 49.10309, 8.32654, 3.67443, 12.000969999999999, 0.9746677142857143, 13.24144, 4.89741625
9, 15, 39.2653, 9.71974, 48.985040000000005, 8.21282, 3.7131, 11.925920000000001, 0.9790392666666666, 13.1209825, 4.9280675
9, 16, 37.6305, 9.7571, 47.3876, 7.87234, 3.56037, 11.43271, 0.9794658125, 12.5761525, 4.7800075

10, 1, 47.2152, 12.5721, 59.7873, 5.17112, 2.05159, 7.22271, 1.0, 11.07302, 3.6231025
10, 2, 45.7164, 12.3535, 58.069900000000004, 5.39753, 2.54111, 7.9386399999999995, 0.9960125, 11.112079999999999, 4.0852975
10, 3, 44.8193, 11.7729, 56.5922, 7.38628, 3.81852, 11.2048, 0.9940226666666666, 12.988692499999999, 5.2901325
10, 4, 43.1454, 11.4346, 54.58, 6.3596, 3.0736, 9.4332, 0.9857465, 11.752775, 4.502924999999999
10, 5, 42.5327, 11.3047, 53.8374, 7.07617, 4.03373, 11.1099, 0.9833320000000001, 12.3927575, 5.4468175
10, 6, 42.6084, 10.7722, 53.3806, 7.45139, 3.66833, 11.119720000000001, 0.9903551666666667, 12.77744, 5.014855
10, 7, 41.2875, 10.5075, 51.795, 8.11612, 3.73415, 11.85027, 0.9820827142857143, 13.277057500000002, 5.047587500000001
10, 8, 40.8244, 10.327, 51.151399999999995, 7.20576, 3.28801, 10.49377, 0.981753, 12.30881, 4.578885
10, 9, 41.0081, 10.115, 51.1231, 7.77165, 3.76881, 11.54046, 0.9848704444444445, 12.8976625, 5.0331850000000005
10, 10, 40.8245, 10.1479, 50.9724, 8.89377, 3.67437, 12.56814, 0.9796830999999999, 13.9968325, 4.942857500000001
10, 11, 38.9533, 9.37859, 48.33189, 9.31619, 3.62936, 12.94555, 0.9805417272727273, 14.1853525, 4.8016837500000005
10, 12, 37.8235, 9.39526, 47.21876, 9.13636, 3.87544, 13.011800000000001, 0.9619901666666667, 13.8642975, 5.0498475
10, 13, 39.049, 9.23883, 48.28783, 8.94226, 3.86722, 12.809479999999999, 0.9822306153846154, 13.823384999999998, 5.022073750000001
10, 14, 39.4929, 9.91582, 49.40872, 9.83693, 3.90498, 13.74191, 0.9770319285714286, 14.773542500000001, 5.1444575
10, 15, 38.9521, 9.79069, 48.74279, 9.79816, 3.92815, 13.72631, 0.9475916666666666, 14.6671725, 5.15198625
10, 16, 38.4312, 9.80397, 48.23517, 7.96294, 3.72545, 11.68839, 0.9667316875, 12.766839999999998, 4.950946249999999

11, 1, 47.9867, 12.7845, 60.7712, 5.15311, 2.06235, 7.21546, 1.0, 11.1514475, 3.6604124999999996
11, 2, 46.3664, 12.2652, 58.6316, 5.26751, 2.99463, 8.262139999999999, 0.9959345, 11.06331, 4.52778
11, 3, 45.6611, 11.483, 57.144099999999995, 7.11401, 4.08792, 11.20193, 0.9936366666666667, 12.821647500000001, 5.523295000000001
11, 4, 44.9355, 11.1254, 56.0609, 5.94159, 3.08641, 9.027999999999999, 0.9889785, 11.5585275, 4.477085
11, 5, 44.5549, 10.8975, 55.452400000000004, 6.94175, 4.01484, 10.95659, 0.9823446, 12.5111125, 5.3770275000000005
11, 6, 44.6051, 10.5939, 55.199, 7.65975, 4.00724, 11.66699, 0.9893875, 13.2353875, 5.3314775
11, 7, 43.9388, 10.4772, 54.416, 7.09928, 3.73582, 10.8351, 0.9798255714285714, 12.59163, 5.04547
11, 8, 43.825, 10.3074, 54.132400000000004, 6.85527, 3.41686, 10.27213, 0.980249125, 12.333395, 4.705285
11, 9, 43.1194, 10.1162, 53.2356, 9.67844, 3.90603, 13.58447, 0.9883168888888889, 15.068365, 5.170555
11, 10, 42.2189, 10.0001, 52.218999999999994, 7.30997, 3.90224, 11.212209999999999, 0.9762746, 12.587332499999999, 5.1522524999999995
11, 11, 41.3733, 9.40151, 50.77481, 7.90273, 3.82534, 11.72807, 0.9774185454545455, 13.0743925, 5.00052875
11, 12, 41.7702, 9.41643, 51.18663, 7.62661, 3.85506, 11.481670000000001, 0.9544305, 12.847885000000002, 5.03211375
11, 13, 40.376, 9.23891, 49.614909999999995, 7.93716, 3.88074, 11.8179, 0.9751253076923077, 12.98416, 5.03560375
11, 14, 41.1528, 10.0345, 51.1873, 8.47145, 3.90694, 12.378390000000001, 0.9776327142857143, 13.61555, 5.1612525
11, 15, 42.8877, 9.81685, 52.704550000000005, 8.31182, 3.86369, 12.175510000000001, 0.9769214666666667, 13.6727825, 5.09079625
11, 16, 42.5245, 9.75507, 52.27957000000001, 7.82681, 3.69463, 11.52144, 0.9579981875, 13.1423725, 4.9140137500000005

12, 1, 50.6843, 12.627, 63.3113, 5.0385, 2.04327, 7.081770000000001, 1.0, 11.3740375, 3.621645
12, 2, 48.2244, 11.8853, 60.109700000000004, 5.24088, 2.99895, 8.23983, 0.9960255, 11.268930000000001, 4.4846125
12, 3, 48.1599, 11.305, 59.4649, 7.5954, 4.14478, 11.740179999999999, 0.9930523333333333, 13.6153875, 5.557905
12, 4, 46.4653, 11.0316, 57.4969, 5.99953, 3.50941, 9.508939999999999, 0.9814285, 11.8076925, 4.88836
12, 5, 46.9455, 10.9004, 57.8459, 7.52725, 4.14076, 11.66801, 0.9841682, 13.3954375, 5.50331
12, 6, 46.4365, 10.3982, 56.8347, 7.16556, 4.00836, 11.173919999999999, 0.984613, 12.9701225, 5.308135
12, 7, 45.8671, 10.5551, 56.422200000000004, 7.48673, 4.16192, 11.64865, 0.9589945714285715, 13.2201175, 5.4813075
12, 8, 45.0055, 10.1087, 55.1142, 7.13766, 3.37653, 10.51419, 0.973894625, 12.7633475, 4.6401175
12, 9, 44.9522, 10.0806, 55.032799999999995, 8.0814, 3.93356, 12.01496, 0.9801726666666668, 13.700425, 5.1936350000000004
12, 10, 44.7556, 9.93129, 54.686890000000005, 7.8831, 4.03827, 11.92137, 0.9769827, 13.47755, 5.279681249999999
12, 11, 43.1193, 9.35966, 52.47896, 8.37245, 4.11526, 12.48771, 0.9724826363636364, 13.762362500000002, 5.2852175
12, 12, 43.3918, 9.36089, 52.75269, 8.12104, 3.82496, 11.946000000000002, 0.9424130833333333, 13.545015000000001, 4.99507125
12, 13, 42.6423, 9.15092, 51.79322, 9.39524, 3.92256, 13.317799999999998, 0.9740651538461538, 14.725527499999998, 5.066425
12, 14, 43.7875, 9.88203, 53.66953, 9.79817, 4.03938, 13.83755, 0.9712482857142858, 15.271607500000002, 5.2746337500000005
12, 15, 43.5144, 9.8315, 53.3459, 9.93042, 3.99003, 13.920449999999999, 0.9667730666666666, 15.369720000000001, 5.2189675
12, 16, 43.1611, 9.51901, 52.68011, 9.04144, 3.81444, 12.855879999999999, 0.9664950625, 14.436577499999999, 5.00431625

13, 1, 52.9021, 14.5462, 67.4483, 5.02613, 2.18551, 7.21164, 1.0, 11.6388925, 4.003785
13, 2, 50.5823, 13.8516, 64.4339, 5.44474, 3.14935, 8.594090000000001, 0.9956795, 11.7675275, 4.8808
13, 3, 50.379, 13.4414, 63.8204, 7.58708, 4.36802, 11.9551, 0.9930153333333332, 13.884454999999999, 6.048195
13, 4, 49.1681, 13.0201, 62.1882, 6.29496, 3.70445, 9.99941, 0.97968825, 12.4409725, 5.3319624999999995
13, 5, 48.5998, 12.7897, 61.3895, 7.39722, 4.21101, 11.608229999999999, 0.9819169999999999, 13.472195, 5.8097224999999995
13, 6, 48.9056, 12.3576, 61.2632, 7.24602, 4.26658, 11.512599999999999, 0.9834558333333333, 13.35922, 5.81128
13, 7, 47.7372, 12.4119, 60.149100000000004, 7.7213, 4.3597, 12.081, 0.9657827142857143, 13.68845, 5.9111875000000005
13, 8, 47.3588, 12.2159, 59.5747, 7.48773, 3.61728, 11.10501, 0.970758625, 13.40758, 5.1442675
13, 9, 47.0038, 12.0491, 59.052899999999994, 8.38166, 4.15771, 12.53937, 0.9758677777777778, 14.257135, 5.663847499999999
13, 10, 46.752, 11.9374, 58.689400000000006, 8.01799, 4.31892, 12.33691, 0.9768242, 13.861989999999999, 5.811095
13, 11, 45.4592, 11.2986, 56.7578, 8.70407, 4.358, 13.062069999999999, 0.975507, 14.38647, 5.770325
13, 12, 45.5513, 11.3779, 56.929199999999994, 8.33143, 4.1957, 12.52713, 0.9539431666666666, 14.025342499999999, 5.6179375
13, 13, 44.6021, 10.9625, 55.5646, 9.88696, 4.27729, 14.16425, 0.9715043846153846, 15.4622225, 5.6476025
13, 14, 45.7974, 11.6029, 57.4003, 10.169, 4.27493, 14.443930000000002, 0.9732809285714286, 15.893675000000002, 5.7252925
13, 15, 45.8582, 11.6889, 57.5471, 10.3315, 4.33033, 14.66183, 0.9675727999999999, 16.063775, 5.7914425000000005
13, 16, 45.1872, 11.4037, 56.5909, 9.4216, 4.16047, 13.58207, 0.965803, 15.07, 5.5859325

14, 1, 54.7535, 15.1333, 69.88680000000001, 5.05643, 2.11374, 7.17017, 1.0, 11.9006175, 4.0054025
14, 2, 52.4506, 14.3874, 66.838, 5.50579, 3.17889, 8.68468, 0.9955415, 12.062115, 4.977315
