branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
15, 2, 9.56324, 12.2631, 21.826340000000002, 2.67329, 3.82507, 6.49836, 0.992292, 3.868695, 5.3579575
15, 3, 9.21602, 11.9043, 21.12032, 2.95709, 4.20534, 7.16243, 0.9888956666666666, 4.1090925, 5.6933774999999995
15, 4, 8.84351, 11.4652, 20.308709999999998, 3.01446, 4.46007, 7.47453, 0.9814345, 4.11989875, 5.8932199999999995
15, 5, 8.37324, 10.7391, 19.11234, 3.21309, 4.82733, 8.04042, 0.9648332, 4.259745, 6.1697175
15, 6, 7.80765, 9.97883, 17.78648, 3.2674, 4.90995, 8.17735, 0.981167, 4.24335625, 6.1573037500000005
15, 7, 7.78916, 9.76763, 17.55679, 3.14194, 4.84831, 7.99025, 0.9871464285714285, 4.115585, 6.069263749999999
15, 8, 7.27907, 9.0587, 16.33777, 3.32798, 5.02253, 8.35051, 0.98252625, 4.23786375, 6.1548675
15, 9, 7.27132, 9.01367, 16.28499, 3.368, 5.22313, 8.59113, 0.9841526666666667, 4.276915, 6.34983875
15, 10, 7.06633, 8.5665, 15.632829999999998, 3.36427, 5.29628, 8.66055, 0.9714411000000001, 4.2475612499999995, 6.3670925
15, 11, 6.84821, 8.2813, 15.12951, 3.51741, 5.41074, 8.928149999999999, 0.9686585454545454, 4.37343625, 6.4459025
15, 12, 6.78235, 8.24125, 15.023600000000002, 3.3312, 5.28616, 8.61736, 0.96878575, 4.17899375, 6.31631625
15, 13, 6.77765, 8.20674, 14.984390000000001, 3.28727, 5.12309, 8.41036, 0.9627302307692307, 4.13447625, 6.148932500000001
15, 14, 6.84329, 8.30112, 15.144409999999999, 3.16845, 5.05226, 8.22071, 0.9622689285714285, 4.0238612499999995, 6.0899
15, 15, 6.7676, 8.12733, 14.89493, 3.27684, 4.96637, 8.243210000000001, 0.9758403333333334, 4.12279, 5.9822862500000005
15, 16, 6.68657, 8.06942, 14.755989999999999, 2.9731, 4.59757, 7.57067, 0.9488853125, 3.80892125, 5.6062475

16, 1, 9.8091, 12.695, 22.5041, 2.68588, 3.71486, 6.40074, 1.0, 3.9120175, 5.301735
16, 2, 9.69071, 12.5588, 22.24951, 2.7741, 3.96373, 6.73783, 0.991425, 3.9854387499999997, 5.53358
16, 3, 9.13738, 11.919, 21.05638, 3.03216, 4.29431, 7.3264700000000005, 0.9870856666666666, 4.1743325, 5.784185000000001
16, 4, 8.72425, 11.3623, 20.08655, 3.1004, 4.5135, 7.613899999999999, 0.9818015, 4.19093125, 5.933787499999999
16, 5, 8.2338, 10.5597, 18.7935, 3.31822, 4.9929, 8.311119999999999, 0.9649682, 4.3474450000000004, 6.3128625
16, 6, 7.7363, 9.89305, 17.629350000000002, 3.28191, 4.9655, 8.247409999999999, 0.9807711666666666, 4.2489475, 6.20213125
16, 7, 7.4866, 9.34161, 16.82821, 3.25573, 4.9434, 8.19913, 0.9852991428571428, 4.191555, 6.111101249999999
16, 8, 7.19629, 8.86786, 16.06415, 3.31244, 5.06059, 8.37303, 0.979729375, 4.21197625, 6.1690725
16, 9, 7.10507, 8.76121, 15.86628, 3.48937, 5.36204, 8.851410000000001, 0.9844013333333334, 4.37750375, 6.45719125
16, 10, 6.97903, 8.5069, 15.48593, 3.28607, 5.20998, 8.49605, 0.9718055, 4.15844875, 6.2733425
16, 11, 6.95851, 8.43915, 15.39766, 3.46485, 5.36295, 8.8278, 0.9686524545454546, 4.334663750000001, 6.417843749999999
16, 12, 6.92368, 8.47203, 15.395710000000001, 3.24918, 5.1906, 8.439779999999999, 0.9724724166666667, 4.11464, 6.24960375
16, 13, 6.94057, 8.45822, 15.398790000000002, 3.26422, 5.03789, 8.302109999999999, 0.9598376923076923, 4.13179125, 6.0951675000000005
16, 14, 6.94651, 8.4528, 15.39931, 3.20407, 5.02434, 8.22841, 0.9603069285714286, 4.07238375, 6.08094
16, 15, 6.93876, 8.39864, 15.3374, 3.16764, 4.93708, 8.10472, 0.9745016, 4.034985, 5.98691
16, 16, 6.86167, 8.35282, 15.21449, 2.98302, 4.57586, 7.558879999999999, 0.9477885, 3.84072875, 5.6199625
